q,ID1,ID2,beta,LocalOverlap,RegionalOverlap,Homogeneity,TurnoverComp
0,7.9RI,2.7RI,1.61825726141079,0.381742738589212,0.235897435897436,0.235897435897436,0.381742738589212
0,2.7RI,2.15RI,1.73488372093023,0.265116279069767,0.152815013404826,0.152815013404826,0.265116279069767
0,7.23RI,2.15RI,1.68900804289544,0.310991957104558,0.184126984126984,0.184126984126984,0.310991957104558
0,2.15RI,3.16RI,1.77593360995851,0.224066390041494,0.126168224299065,0.126168224299065,0.224066390041494
0,2.7RI,3.16RI,1.84918032786885,0.150819672131147,0.0815602836879432,0.0815602836879432,0.150819672131147
0,3.10RI,4.16RI,1.74545454545455,0.254545454545455,0.145833333333333,0.145833333333333,0.254545454545455
0,3.10RI,3.16RI,1.86909090909091,0.130909090909091,0.0700389105058365,0.0700389105058365,0.130909090909091
0,2.7RI,2.15RI,1.73488372093023,0.265116279069767,0.152815013404826,0.152815013404826,0.265116279069767
0,3.10RI,2.16RI,1.76162790697674,0.238372093023256,0.135313531353135,0.135313531353135,0.238372093023256
0,2.16RI,7.23RI,1.66561514195584,0.334384858044164,0.200757575757576,0.200757575757576,0.334384858044164
0,3.16RI,3.10RI,1.86909090909091,0.130909090909091,0.0700389105058365,0.0700389105058365,0.130909090909091
0,4.16RI,3.10RI,1.74545454545455,0.254545454545455,0.145833333333333,0.145833333333333,0.254545454545455
0,4.16RI,2.16RI,1.73478260869565,0.265217391304348,0.152882205513784,0.152882205513784,0.265217391304348
0,3.16RI,7.23RI,1.80645161290323,0.193548387096774,0.107142857142857,0.107142857142857,0.193548387096774
0,2.15RI,4.16RI,1.72480620155039,0.275193798449612,0.159550561797753,0.159550561797753,0.275193798449612
0,2.16RI,3.10RI,1.76162790697674,0.238372093023256,0.135313531353135,0.135313531353135,0.238372093023256
0,4.16RI,2.16RI,1.73478260869565,0.265217391304348,0.152882205513784,0.152882205513784,0.265217391304348
0,2.15RI,7.23RI,1.68900804289544,0.310991957104558,0.184126984126984,0.184126984126984,0.310991957104558
0,7.9RI,3.10RI,1.76991150442478,0.230088495575221,0.13,0.13,0.230088495575221
0,2.7RI,2.16RI,1.72192513368984,0.278074866310161,0.161490683229814,0.161490683229814,0.27807486631016
0,7.9RI,2.7RI,1.61825726141079,0.381742738589212,0.235897435897436,0.235897435897436,0.381742738589212
0,3.10RI,2.7RI,1.75862068965517,0.241379310344828,0.137254901960784,0.137254901960784,0.241379310344828
0,2.15RI,3.16RI,1.77593360995851,0.224066390041494,0.126168224299065,0.126168224299065,0.224066390041494
0,3.16RI,3.10RI,1.86909090909091,0.130909090909091,0.0700389105058365,0.0700389105058365,0.130909090909091
0,7.9RI,2.15RI,1.74162679425837,0.258373205741627,0.148351648351648,0.148351648351648,0.258373205741627
0,3.16RI,2.7RI,1.84918032786885,0.150819672131147,0.0815602836879432,0.0815602836879432,0.150819672131147
0,3.10RI,2.15RI,1.745,0.255,0.146131805157593,0.146131805157593,0.255
0,7.23RI,2.16RI,1.66561514195584,0.334384858044164,0.200757575757576,0.200757575757576,0.334384858044164
0,3.10RI,2.16RI,1.76162790697674,0.238372093023256,0.135313531353135,0.135313531353135,0.238372093023256
0,2.15RI,2.16RI,1.6258064516129,0.374193548387097,0.23015873015873,0.23015873015873,0.374193548387097
0,2.16RI,3.10RI,1.76162790697674,0.238372093023256,0.135313531353135,0.135313531353135,0.238372093023256
0,7.23RI,2.16RI,1.66561514195584,0.334384858044164,0.200757575757576,0.200757575757576,0.334384858044164
0,2.16RI,7.23RI,1.66561514195584,0.334384858044164,0.200757575757576,0.200757575757576,0.334384858044164
0,3.10RI,2.7RI,1.75862068965517,0.241379310344828,0.137254901960784,0.137254901960784,0.241379310344828
0,2.15RI,3.16RI,1.77593360995851,0.224066390041494,0.126168224299065,0.126168224299065,0.224066390041494
0,2.7RI,2.15RI,1.73488372093023,0.265116279069767,0.152815013404826,0.152815013404826,0.265116279069767
0,2.7RI,7.9RI,1.61825726141079,0.381742738589212,0.235897435897436,0.235897435897436,0.381742738589212
0,2.16RI,3.10RI,1.76162790697674,0.238372093023256,0.135313531353135,0.135313531353135,0.238372093023256
0,7.9RI,3.16RI,1.87030716723549,0.129692832764505,0.0693430656934306,0.0693430656934306,0.129692832764505
0,2.16RI,2.15RI,1.6258064516129,0.374193548387097,0.23015873015873,0.23015873015873,0.374193548387097
0,2.7RI,4.16RI,1.56896551724138,0.431034482758621,0.274725274725275,0.274725274725275,0.431034482758621
0,2.15RI,4.16RI,1.72480620155039,0.275193798449612,0.159550561797753,0.159550561797753,0.275193798449612
0,4.16RI,2.16RI,1.73478260869565,0.265217391304348,0.152882205513784,0.152882205513784,0.265217391304348
0,3.10RI,2.15RI,1.745,0.255,0.146131805157593,0.146131805157593,0.255
0,4.16RI,2.7RI,1.56896551724138,0.431034482758621,0.274725274725275,0.274725274725275,0.431034482758621
0,2.15RI,2.7RI,1.73488372093023,0.265116279069767,0.152815013404826,0.152815013404826,0.265116279069767
0,2.16RI,3.10RI,1.76162790697674,0.238372093023256,0.135313531353135,0.135313531353135,0.238372093023256
0,3.10RI,4.16RI,1.74545454545455,0.254545454545455,0.145833333333333,0.145833333333333,0.254545454545455
0,2.16RI,3.10RI,1.76162790697674,0.238372093023256,0.135313531353135,0.135313531353135,0.238372093023256
0,7.9RI,3.10RI,1.76991150442478,0.230088495575221,0.13,0.13,0.230088495575221
0,2.16RI,3.16RI,1.75135135135135,0.248648648648649,0.141975308641975,0.141975308641975,0.248648648648649
